source,ccn,providerName,ownershipType,address,city,state,zipCode,telephone,medicareEpisodesProxy,targetScore,sizeRationale,nextStep
CMS home health provider info,058410,"AAA HOME HEALTH SERVICES, INC",PROPRIETARY,3806 W MAGNOLIA BLVD SUITE A,BURBANK,CA,91505,8182440698,434,99,434 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059037,LEGACY HOME HEALTH CARE,PROPRIETARY,"1700 HAMNER AVE, SUITE 104",NORCO,CA,92860,5626512358,435,99,435 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059079,"HEALTHY LIFE HOME CARE, INC",PROPRIETARY,16661 VENTURA BLVD SUITE 613,ENCINO,CA,91436,8189822600,441,99,441 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059092,"DIRECT NURSING SERVICES, INC",PROPRIETARY,"1111 N BRAND BLVD, SUITE 410",GLENDALE,CA,91202,8189859898,458,99,458 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059171,"MAJESTIC HOME HEALTH CARE, INC",PROPRIETARY,11434 VANOWEN STREET,N HOLLYWOOD,CA,91605,8183927900,443,99,443 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059234,"GUARDIAN HOME HEALTH, INC",PROPRIETARY,"1101 E BROADWAY, SUITE 107",GLENDALE,CA,91205,8182918444,432,99,432 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059248,GIFTED ARMS HOME HEALTHCARE SERVICES,PROPRIETARY,"1400 EASTON DRIVE, UNIT 141",BAKERSFIELD,CA,93309,6613229207,462,99,462 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059251,"ADVANCED HOME HEALTH NORTHBAY, INC",PROPRIETARY,2455 BENNETT VALLEY,SANTA ROSA,CA,95403,9257054950,457,99,457 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059309,JMJ HOME HEALTH SERVICES,PROPRIETARY,8640 BRENTWOOD BLVD,BRENTWOOD,CA,94513,9256341100,461,99,461 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059352,"HG HOME CARE, INC",PROPRIETARY,6422 BELLINGHAM AVE SUITE 207,NORTH HOLLYWOOD,CA,91606,8185563321,437,99,437 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059402,"A1 UNLIMITED HOME HEALTH CARE, INC",PROPRIETARY,"3200 WEST BURBANK BOULEVARD, SUITE 102",BURBANK,CA,91505,3233313088,439,99,439 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059629,"DESTINY HOME HEALTH SERVICES, INC",PROPRIETARY,3015 ARTESIA BLVD,TORRANCE,CA,90504,3106722555,465,99,465 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059751,"LA WELLNESS HEALTH CARE, INC",PROPRIETARY,"5652 VINELAND AVE, SUITE 202A",NORTH HOLLYWOOD,CA,91601,8187626777,461,99,461 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,553117,"ICARE HOME HEALTH SERVICES, INC",PROPRIETARY,"17620 SHERMAN WAY, SUITE 103",VAN NUYS,CA,91406,8187871548,465,99,465 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,553176,"ACTIVE HEALTH CARE, INC",PROPRIETARY,"8337 FOOTHILL BLVD, SUITE C",SUNLAND,CA,91040,8182739812,439,99,439 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557680,CARE ESSENTIALS HOME HEALTH,PROPRIETARY,22365 BARTON RD. SUITE 212,GRAND TERRACE,CA,92313,9098830288,468,99,468 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557773,"PROMPTCARE HEALTH SERVICES, INC.",PROPRIETARY,454 S CENTRAL AVE,GLENDALE,CA,91204,8185001902,467,99,467 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559022,ELATION HOME HEALTH INC,PROPRIETARY,"333 NORTH SANTA ANITA AVE, SUITE 15",ARCADIA,CA,91006,6263407259,441,99,441 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559042,"GMH HOME HEALTH, INC",PROPRIETARY,"8001 LAUREL CANYON BLVD, SUITE 206",NORTH HOLLYWOOD,CA,91605,8184524460,459,99,459 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559154,WELLHEALTH LLC,PROPRIETARY,1100 E BROADWAY SUITE 307,GLENDALE,CA,91205,8183083812,459,99,459 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559160,COMPREHENSIVE HEALTH CARE SERVICES LLC,PROPRIETARY,"512 EAST WILSON AVE, SUITE 200-A",GLENDALE,CA,91206,8185490683,436,99,436 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559165,"SEVEN STAR HOME HEALTH CARE, INC",PROPRIETARY,"8001 LAUREL CANYON BLVD, SUITE 208",NORTH HOLLYWOOD,CA,91605,8186263077,468,99,468 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559356,"HELLEN'S HOME HEALTH CARE, INC",PROPRIETARY,"1400 COLORADO BLVD, SUITE C",EAGLE ROCK,CA,90041,3232744586,465,99,465 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559379,"ST RITA'S HOME HEALTH CARE, INC",PROPRIETARY,6360 VAN NUYS BLVD SUITE 233,VAN NUYS,CA,91401,8186461944,438,99,438 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559432,HAMLIN HOME HEALTH CARE INC,PROPRIETARY,3959 FOOTHILL BLVD SUITE 304,LA CRESCENTA,CA,91214,7472641994,460,99,460 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559705,"AN HOME HEALTH CARE, INC",-,7220 WOODMAN AVE SUITE 207A,VAN NUYS,CA,91405,8188092273,466,99,466 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,753169,"AMERICAN EAGLE HOME HEALTH CARE, INC.",-,490 S ROSEMEAD BLVD SUITE 4,PASADENA,CA,91107,-,457,99,457 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,753191,PHYSICIANS FAVORITE HOME HEALTH,-,20501 VENTURA BLVD SUITE 219,WOODLAND HILLS,CA,91364,8006489989,437,99,437 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757000,REJUVENATE HOME HEALTH INC.,-,4119 W. BURBANK BLVD SUITE 184,BURBANK,CA,91505,-,457,99,457 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757088,"INDIGO HOME HEALTH CARE, INC.",PROPRIETARY,11755 VICTORY BLVD.,NORTH HOLLYWOOD,CA,91606,-,440,99,440 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,067441,AMAZING CARE HOME HEALTH SERVICES,PROPRIETARY,2821 S PARKER RD STE 615,AURORA,CO,80014,3037553170,438,99,438 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,067450,ACARIA INC,PROPRIETARY,963 S KIPLING,LAKEWOOD,CO,80226,3034038888,462,99,462 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,077079,VISITING NURSES OF THE LOWER V,NON-PROFIT,61 MAIN ST,CENTERBROOK,CT,06409,8607670186,463,99,463 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,097080,HOMECALL,NON-PROFIT,1220 12TH ST. SE,WASHINGTON,DC,20003,2022485065,434,99,434 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,107407,NHC HOMECARE,PROPRIETARY,3295 CRAWFORDVILLE HWY UNIT B,CRAWFORDVILLE,FL,32327,8509267044,433,99,433 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,108114,HOME HEALTH BY GULF COAST VILLAGE,NON-PROFIT,1435 SANTA BARBARA BLVD UNIT 1,CAPE CORAL,FL,33991,2397727480,467,99,467 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,108307,HEALTH CARE OF SOUTH FLORIDA CORP,PROPRIETARY,16800 NW 2ND AVE,NORTH MIAMI BEACH,FL,33169,3058713601,466,99,466 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,109120,GRANNY'S HOME HEALTH CARE INC,PROPRIETARY,8323 NW 12TH ST STE 100,MIAMI,FL,33126,3058871123,442,99,442 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,109612,ASCENT HOME CARE,PROPRIETARY,8660 W FLAGLER ST STE 124,MIAMI,FL,33144,3052212658,437,99,437 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,109684,CARE-TECH HOME HEALTH SERVICES OF BROWARD,PROPRIETARY,9050 PINES BLVD STE 352,PEMBROKE PINES,FL,33024,-,457,99,457 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
