providerType,ccn,providerName,city,state,telephone,targetScore,braveQuery,candidateDomain,candidateUrl,candidateTitle,candidateDescription,discoveryStatus,discoveryError,nextStep
nursing_home,525476,Luther Home,Marinette,WI,7157320155,97,"""Luther Home"" ""Marinette"" ""WI"" official website",seniorcare.com,https://www.seniorcare.com/nursing-homes/wi/marinette/luther-home/525476/,"Luther Home Nursing Home in Marinette, WI","831 Pine Beach Rd Marinette, WI 54143 Price &amp; Availability: (877) 311-2675 General Info: (715) 732-0155 County: Marinette ... First time visiting. Impressed by the cleanliness, no smells, friendly staff. Residents appear well taken care of in this home. ... I called and toured Luther Manor assisted living for my Mother and Daryl the administrator told me that someone would come down to Appleton to interview her.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,515152,MONTGOMERY GENERAL ELDERLY CARE,MONTGOMERY,WV,3044422469,96,"""MONTGOMERY GENERAL ELDERLY CARE"" ""MONTGOMERY"" ""WV"" official website",mghwv.com,https://mghwv.com/mrn,Montgomery General Hospital,"Montgomery Rehab and Nursing (MRN), a 60 bed nursing facility directly across from Montgomery General Hospital, provides short and long term care services to patients in need. The facility originally known as Montgomery General Elderly Care Center, opened on July 15, 1985.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,535025,Polaris Rehabilitation and Care Center,Cheyenne,WY,3076347986,98,"""Polaris Rehabilitation and Care Center"" ""Cheyenne"" ""WY"" official website",polarishcc.com,https://polarishcc.com/,Home - Polaris Rehabilitation & Care Center,"We care about YOUR care at Polaris, a Cheyenne, Wyoming based Nursing Home. Our short-term and long-term rehabilitation and care services are provided in a warm and friendly environment that fosters community without sacrificing resident individuality. Our unwavering commitment is to create an environment where each resident feels genuinely cared for.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,025038,MAPLE SPRINGS OF WASILLA,WASILLA,AK,9078411217,62,"""MAPLE SPRINGS OF WASILLA"" ""WASILLA"" ""AK"" official website",maplespringsliving.com,https://maplespringsliving.com/wasilla/,Wasilla – Maple Springs Living,"3265 E Meridian Park Loop, Wasilla, AK 99654 · 907-802-6645 · Wasillamanagement2024-07-18T16:39:48+00:00 · MAPLE SPRINGS OF WASILLA · The mission of Maple Springs is to encourage lifestyle options by providing personalized care &amp; first class service. By doing this, our residents are able to maintain their dignity, enhance their independence and make better choices.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,015149,SUNSET MANOR,GUIN,AL,2054683331,97,"""SUNSET MANOR"" ""GUIN"" ""AL"" official website",sunsetmanor.yolasite.com,https://sunsetmanor.yolasite.com/contact-us.php,Contact us - Sunset Manor,"Sunset Manor · 251 Sunset Place · Guin, Alabama 35563 · 205-468-3331 · Facebook @sunsetmanorguin · ljunkin@southerncare.or ·",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,045417,ARKANSAS VETERANS HOME AT FAYETTEVILLE,FAYETTEVILLE,AR,4794447001,97,"""ARKANSAS VETERANS HOME AT FAYETTEVILLE"" ""FAYETTEVILLE"" ""AR"" official website",humanservices.arkansas.gov,https://humanservices.arkansas.gov/facilities/arkansas-veterans-home-at-fayetteville/,Arkansas Veterans Home at Fayetteville - Arkansas Department of Human Services,"The Official Website of the State of Arkansas · Home &gt; Arkansas Veterans Home at Fayetteville · ← Go Back · Mailing-Address:-<strong>1179 North College Avenue, Fayetteville, AR 72703</strong> · Physical-Address:-1179 North College Avenue, Fayetteville, ...",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,035262,THE LINGENFELTER CENTER,KINGMAN,AZ,9287184852,92,"""THE LINGENFELTER CENTER"" ""KINGMAN"" ""AZ"" official website",lingenfeltercenter.com,https://lingenfeltercenter.com/,The Lingenfelter Center,"The Lingenfelter Center offers compassionate Alzheimer&#x27;s care in Kingman, AZ, fostering a supportive environment for families.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,056382,THE GROVE POST-ACUTE CARE CENTER,SYLMAR,CA,8183610191,98,"""THE GROVE POST-ACUTE CARE CENTER"" ""SYLMAR"" ""CA"" official website",hcai.ca.gov,https://hcai.ca.gov/facility/the-grove-post-acute-care-center/,The Grove Post-Acute Care Center - HCAI,"Skip to content · Link to California State Website · California Department of Health Care Access and Information · Facility Finder · Hospital Profile · The Grove Post-Acute Care Center · Address: <strong>14122 Hubbard Street Sylmar, CA 91342</strong> · HCAI ...",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,065386,COLORADO STATE VETERANS NURSING HOME - RIFLE,RIFLE,CO,9706250842,96,"""COLORADO STATE VETERANS NURSING HOME - RIFLE"" ""RIFLE"" ""CO"" official website",health.usnews.com,https://health.usnews.com/best-nursing-homes/area/co/colorado-state-veterans-nursing-home-rifle-065386,"Colorado State Veterans Nursing Home - Rifle | Nursing Home in Rifle, CO","Colorado State Veterans Nursing Home - Rifle is a nursing home in Rifle, CO. See rating information based on medical outcomes, staffing, health &amp; safety inspections and more.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,075074,HAVENCARE AT FILOSA,DANBURY,CT,2037443366,97,"""HAVENCARE AT FILOSA"" ""DANBURY"" ""CT"" official website",cahcf.org,https://www.cahcf.org/find-a-facility/havencare-at-filosa/,HavenCare at Filosa - Connecticut Association of Health Care Facilities,"13 Hakim Street Danbury, CT 06810 · 203-774-3366 203-790-6915 (fax) https://www.filosa.com · Fairfield · Brain Injury Care · Dementia Care · IV Services · Pet Therapy · Therapy Services · Wound Care Management ·",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,095026,KNOLLWOOD HSC,WASHINGTON,DC,2025410150,88,"""KNOLLWOOD HSC"" ""WASHINGTON"" ""DC"" official website",nursinghomes.com,https://www.nursinghomes.com/dc/washington/knollwood-hsc/,Knollwood Hsc - Washington Post Acute Care,"Knollwood Hsc is a skilled nursing facility offering the best therapy and care in Washington, DC, read more about our services.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,08A020,NEWARK MANOR NURSING HOME,NEWARK,DE,3027315576,97,"""NEWARK MANOR NURSING HOME"" ""NEWARK"" ""DE"" official website",elderlifefinancial.com,https://www.elderlifefinancial.com/elderlife-communities/delaware/newark/newark-manor-nursing-home/,Newark Manor Nursing Home - ElderLife Financial,"Welcome to Newark Manor Nursing Home, a nursing homes facility located in Newark, Delaware.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,105660,"MANOR AT CARPENTERS, THE",LAKELAND,FL,8638583847,99,"""MANOR AT CARPENTERS, THE"" ""LAKELAND"" ""FL"" official website",nursa.com,https://nursa.com/facilities/manor-at-carpenters-the-lakeland-fl,"Manor at Carpenters, The, Lakeland, FL","The Manor at Carpenters is a welcoming nursing home situated in Lakeland, Florida, committed to providing exceptional care for its residents.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,115613,GIBSON HEALTH OPCO LLC,GIBSON,GA,7065983201,96,"""GIBSON HEALTH OPCO LLC"" ""GIBSON"" ""GA"" official website",seniorcare.com,https://www.seniorcare.com/nursing-homes/ga/gibson/gibson-health-opco-llc/115613/,"Gibson Health Opco Nursing Home in Gibson, GA","<strong>434 Beall Springs Road Gibson, GA 30810</strong> Price &amp; Availability: (877) 311-2675 General Info: (706) 598-3201 County: Glascock ... Gibson Health Opco LLC was reviewed by Medicare to have a rating of 4 out of 5 stars.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,125066,KALAKAUA GARDENS,HONOLULU,HI,8085182273,88,"""KALAKAUA GARDENS"" ""HONOLULU"" ""HI"" official website",kalakauagardens.com,https://www.kalakauagardens.com/,Kalakaua Gardens - Oahu’s Premiere Senior Living Community,"Kalakaua Gardens is O‘ahu’s premier senior living community near Waikīkī, offering vibrant living, engaging programs, and care with heart, joy, respect, and a deep love for every resident.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,165498,Westhaven Community,Boone,IA,5154321393,98,"""Westhaven Community"" ""Boone"" ""IA"" official website",westhavencommunity.org,https://westhavencommunity.org/,Senior Living Boone IA | Westhaven Community,"Explore senior living in Boone Iowa at Westhaven. Find independent living, assisted living, and care options in a faith based community.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,135133,Idaho State Veterans Home - Lewiston,Lewiston,ID,2087503600,93,"""Idaho State Veterans Home - Lewiston"" ""Lewiston"" ""ID"" official website",veterans.idaho.gov,https://veterans.idaho.gov/veterans-home/lewiston/,Lewiston Home - Idaho Division of Veterans Services,"Qualified veterans and their spouses who need nursing home care are encouraged to contact the Lewiston Veteran’s Home to learn more about the resources and services we offer. Veterans may be admitted without regard to their financial status. Nursing care residents admitted on or after July 1, 2000, must either apply for and become eligible for Medicaid benefits, or must pay the maximum monthly charge as it may be established from time to time. There are many opportunities to volunteer at the Idaho State Veterans Home in Lewiston.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,146177,RESTHAVE HOME-WHITESIDE COUNTY,MORRISON,IL,8157724021,99,"""RESTHAVE HOME-WHITESIDE COUNTY"" ""MORRISON"" ""IL"" official website",nursa.com,https://nursa.com/facilities/resthave-home-whiteside-county-morrison-il,"Resthave Home-Whiteside County, Morrison, IL","Resthave Care &amp; Rehabilitation is a respected nursing home located in Morrison, IL, that has been dedicated to providing quality care for its residents for many years. Known for its compassionate staff and a strong commitment to patient well-being, the facility focuses on creating a warm and supportive environment for those in need of specialized care.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,155607,BETHEL MANOR,EVANSVILLE,IN,8124258182,97,"""BETHEL MANOR"" ""EVANSVILLE"" ""IN"" official website",bethelwellness.org,https://bethelwellness.org/,"Skilled Nursing, Short-Term Rehab & Senior Living | Bethel Wellness Community","Located in the heart of Evansville, Indiana, we proudly serve families throughout Vanderburgh County and surrounding areas. Discover the Bethel difference—where wellness meets community. Schedule a Tour ... Bethel Manor, our nursing facility, provides long-term care nursing services to elders in our community.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,175376,APOSTOLIC CHRISTIAN HOME,SABETHA,KS,7852843471,97,"""APOSTOLIC CHRISTIAN HOME"" ""SABETHA"" ""KS"" official website",apostolicsabetha.com,https://www.apostolicsabetha.com/,"Home Apostolic Christian Retirement Village Sabetha, KS (785) 284-3471","At the Apostolic Christian Retirement Community, we are committed to serving the healthcare needs of the retired, aged and infirm. We find our mission fulfilled daily through the continuum of care and the sparkle in our residents&#x27; eyes.Apostolic Christian Home 511 Paramount Street Sabetha, KS 66534-2120 Phone: (785) 284-3471 Fax: (785) 284-3697 Email: [email protected]",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,185336,Springfield Nursing and Rehabilitation Center,Springfield,KY,8593367771,97,"""Springfield Nursing and Rehabilitation Center"" ""Springfield"" ""KY"" official website",elderlifefinancial.com,https://www.elderlifefinancial.com/elderlife-communities/kentucky/springfield/springfield-nursing-rehabilitation-center,Springfield Nursing And Rehabilitation Center - ElderLife Financial,"Welcome to Springfield Nursing And Rehabilitation Center, a nursing homes facility located in Springfield, Kentucky.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,195449,Legacy Nursing and Rehabilitation of Lafourche,THIBODAUX,LA,9854472205,98,"""Legacy Nursing and Rehabilitation of Lafourche"" ""THIBODAUX"" ""LA"" official website",thibodauxchamber.com,http://www.thibodauxchamber.com/list/member/legacy-nursing-and-rehabilitation-of-lafourche-699,"Legacy Nursing and Rehabilitation of Lafourche | Nursing Homes - Thibodaux Chamber of Commerce, LA","Legacy Nursing and Rehabilitation of Lafourche · 1002 Tiger Drive · Thibodaux, LA 70301 · (985) 447-2205 · (985) 446-9977 (fax) Accommodations · Shopping · Entertainment · Dining · Festivals · Getting Here ·",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,225539,CHICOPEE REHABILITATION AND NURSING,CHICOPEE,MA,4135927738,97,"""CHICOPEE REHABILITATION AND NURSING"" ""CHICOPEE"" ""MA"" official website",chicopeernc.com,https://www.chicopeernc.com/,Chicopee Rehabilitation and Nursing Center |,"(formerly Chicopee Gardens Nursing and Rehabilitation) is <strong>a 68-bed nursing home located in Chicopee, Massachusetts</strong> and has been serving the Chicopee, Indian Orchard, Ludlow, and Springfield areas for over 45 years.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
nursing_home,215058,ALICE BYRD TAWES NURSING HOME,CRISFIELD,MD,4109681200,98,"""ALICE BYRD TAWES NURSING HOME"" ""CRISFIELD"" ""MD"" official website",nursa.com,https://nursa.com/facilities/alice-byrd-tawes-nursing-home-crisfield-md,"Alice Byrd Tawes Nursing Home, Crisfield, MD","Alice Byrd Tawes Nursing Home, Crisfield, MD has <strong>76 beds</strong>.",candidate_found,,"Audit careers pages: require >=5 detailed job URLs with IDs, no ATS, and no JobPosting."
